"charset","UTF-8",
"filename","TopoExportData-2017_08_24-15_52_10.csv",
"exporttime","08/24/2017 15:52:45",
"exportuser","admin",
"total","1490",



"class","parentdn","path","label","alias","dn","type","x","y","longitude","latitude","icon","background","category","memo",
"ne","NE=458","/Physical Root/EASY_DEPLOYMENT/LCAIW30529_Helwan_Site_1/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=458,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=478","/Physical Root/EASY_DEPLOYMENT/LCAIW20300_Site_51/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=478,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=478","/Physical Root/EASY_DEPLOYMENT/LCAIW20300_Site_51/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=478,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=478","/Physical Root/EASY_DEPLOYMENT/LCAIW20300_Site_51/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=478,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=478","/Physical Root/EASY_DEPLOYMENT/LCAIW20300_Site_51/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=478,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=478","/Physical Root/EASY_DEPLOYMENT/LCAIW20300_Site_51/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=478,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=478","/Physical Root/EASY_DEPLOYMENT/LCAIW20300_Site_51/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=478,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=442","/Physical Root/EASY_DEPLOYMENT/LCAIW10252_Site_298/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=442,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=442","/Physical Root/EASY_DEPLOYMENT/LCAIW10252_Site_298/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=442,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=442","/Physical Root/EASY_DEPLOYMENT/LCAIW10252_Site_298/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=442,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=442","/Physical Root/EASY_DEPLOYMENT/LCAIW10252_Site_298/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=442,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=442","/Physical Root/EASY_DEPLOYMENT/LCAIW10252_Site_298/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=442,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=442","/Physical Root/EASY_DEPLOYMENT/LCAIW10252_Site_298/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=442,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","/CommonSubnet=PLTSN_108/","/Physical Root/EASY_DEPLOYMENT/LCAIW10244_Site_288","LCAIW10244_Site_288","","NE=502","BTS3900 LTE","512.0","502.0","0D0'0""W","0D0'0""S","image/iconN/node_LTE_FDD.gif","","1","",
"ne","/CommonSubnet=PLTSN_108/","/Physical Root/EASY_DEPLOYMENT/LCAIW10247_Site_296","LCAIW10247_Site_296","","NE=503","BTS3900 LTE","727.0","575.0","0D0'0""W","0D0'0""S","image/iconN/node_LTE_FDD.gif","","1","",
"ne","NE=457","/Physical Root/EASY_DEPLOYMENT/LCAIW30517_Site_517/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=457,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=457","/Physical Root/EASY_DEPLOYMENT/LCAIW30517_Site_517/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=457,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=457","/Physical Root/EASY_DEPLOYMENT/LCAIW30517_Site_517/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=457,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=457","/Physical Root/EASY_DEPLOYMENT/LCAIW30517_Site_517/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=457,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=457","/Physical Root/EASY_DEPLOYMENT/LCAIW30517_Site_517/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=457,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=457","/Physical Root/EASY_DEPLOYMENT/LCAIW30517_Site_517/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=457,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=473","/Physical Root/EASY_DEPLOYMENT/LCAIE20032_03-3-21-20/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=473,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=473","/Physical Root/EASY_DEPLOYMENT/LCAIE20032_03-3-21-20/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=473,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=473","/Physical Root/EASY_DEPLOYMENT/LCAIE20032_03-3-21-20/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=473,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=473","/Physical Root/EASY_DEPLOYMENT/LCAIE20032_03-3-21-20/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=473,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=473","/Physical Root/EASY_DEPLOYMENT/LCAIE20032_03-3-21-20/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=473,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=473","/Physical Root/EASY_DEPLOYMENT/LCAIE20032_03-3-21-20/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=473,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=503","/Physical Root/EASY_DEPLOYMENT/LCAIW10247_Site_296/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=503,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=503","/Physical Root/EASY_DEPLOYMENT/LCAIW10247_Site_296/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=503,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=503","/Physical Root/EASY_DEPLOYMENT/LCAIW10247_Site_296/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=503,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=503","/Physical Root/EASY_DEPLOYMENT/LCAIW10247_Site_296/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=503,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=503","/Physical Root/EASY_DEPLOYMENT/LCAIW10247_Site_296/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=503,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=503","/Physical Root/EASY_DEPLOYMENT/LCAIW10247_Site_296/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=503,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=499","/Physical Root/EASY_DEPLOYMENT/LCAIW20274_Site_93/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=499,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=499","/Physical Root/EASY_DEPLOYMENT/LCAIW20274_Site_93/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=499,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=499","/Physical Root/EASY_DEPLOYMENT/LCAIW20274_Site_93/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=499,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=499","/Physical Root/EASY_DEPLOYMENT/LCAIW20274_Site_93/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=499,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=499","/Physical Root/EASY_DEPLOYMENT/LCAIW20274_Site_93/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=499,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=499","/Physical Root/EASY_DEPLOYMENT/LCAIW20274_Site_93/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=499,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=420","/Physical Root/EASY_DEPLOYMENT/LCAIE20045_Site_199/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=420,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=420","/Physical Root/EASY_DEPLOYMENT/LCAIE20045_Site_199/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=420,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=420","/Physical Root/EASY_DEPLOYMENT/LCAIE20045_Site_199/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=420,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=420","/Physical Root/EASY_DEPLOYMENT/LCAIE20045_Site_199/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=420,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=420","/Physical Root/EASY_DEPLOYMENT/LCAIE20045_Site_199/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=420,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=420","/Physical Root/EASY_DEPLOYMENT/LCAIE20045_Site_199/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=420,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=502","/Physical Root/EASY_DEPLOYMENT/LCAIW10244_Site_288/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=502,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=502","/Physical Root/EASY_DEPLOYMENT/LCAIW10244_Site_288/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=502,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=502","/Physical Root/EASY_DEPLOYMENT/LCAIW10244_Site_288/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=502,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=502","/Physical Root/EASY_DEPLOYMENT/LCAIW10244_Site_288/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=502,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=502","/Physical Root/EASY_DEPLOYMENT/LCAIW10244_Site_288/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=502,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=502","/Physical Root/EASY_DEPLOYMENT/LCAIW10244_Site_288/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=502,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","NE=446","/Physical Root/EASY_DEPLOYMENT/LCAIW20299_Site_262/Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0","","NE=446,eNodeBRRU=0_0_70","RRU","400.0","240.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=70, Slot No.=0,RRU3262_0-70-0",
"ne","NE=446","/Physical Root/EASY_DEPLOYMENT/LCAIW20299_Site_262/Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0","","NE=446,eNodeBRRU=0_0_71","RRU","400.0","280.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=71, Slot No.=0,RRU3262_0-71-0",
"ne","NE=446","/Physical Root/EASY_DEPLOYMENT/LCAIW20299_Site_262/Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0","","NE=446,eNodeBRRU=0_0_72","RRU","400.0","320.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=72, Slot No.=0,RRU3262_0-72-0",
"ne","NE=446","/Physical Root/EASY_DEPLOYMENT/LCAIW20299_Site_262/Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0","","NE=446,eNodeBRRU=0_0_80","RRU","400.0","360.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=80, Slot No.=0,RRU3971_0-80-0",
"ne","NE=446","/Physical Root/EASY_DEPLOYMENT/LCAIW20299_Site_262/Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0","","NE=446,eNodeBRRU=0_0_81","RRU","400.0","400.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=81, Slot No.=0,RRU3971_0-81-0",
"ne","NE=446","/Physical Root/EASY_DEPLOYMENT/LCAIW20299_Site_262/Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0","","NE=446,eNodeBRRU=0_0_82","RRU","400.0","440.0","180D0'0""E","90D0'0""N","image/iconN/node_rru.gif","","0","Cabinet No.=0, Subrack No.=82, Slot No.=0,RRU3971_0-82-0",
"ne","/CommonSubnet=PLTSN_108/","/Physical Root/EASY_DEPLOYMENT/LSINS26002_Site_6002","LSINS26002_Site_6002","","NE=504","BTS3900 LTE","727.0","635.0","0D0'0""W","0D0'0""S","image/iconN/node_LTE_FDD.gif","","1","",
"ne","/CommonSubnet=PLTSN_108/","/Physical Root/EASY_DEPLOYMENT/LSINS26003_Site_6003","LSINS26003_Site_6003","","NE=505","BTS3900 LTE","129.0","661.0","0D0'0""W","0D0'0""S","image/iconN/node_LTE_FDD.gif","","1","",
"ne","/CommonSubnet=PLTSN_108/","/Physical Root/EASY_DEPLOYMENT/LSINS26004_Site_6004","LSINS26004_Site_6004","","NE=506","BTS3900 LTE","815.0","590.0","0D0'0""W","0D0'0""S","image/iconN/node_LTE_FDD.gif","","1","",
"ne","/CommonSubnet=PLTSN_108/","/Physical Root/EASY_DEPLOYMENT/LSINS26006_Site_6006","LSINS26006_Site_6006","","NE=507","BTS3900 LTE","1824.0","113.0","0D0'0""W","0D0'0""S","image/iconN/node_LTE_FDD.gif","","1","",
"ne","/CommonSubnet=PLTSN_108/","/Physical Root/EASY_DEPLOYMENT/LSINS26008_Site_6008","LSINS26008_Site_6008","","NE=508","BTS3900 LTE","890.0","498.0","0D0'0""W","0D0'0""S","image/iconN/node_LTE_FDD.gif","","1","",
"ne","/CommonSubnet=PLTSN_108/","/Physical Root/EASY_DEPLOYMENT/LSINS26066_Site_6066","LSINS26066_Site_6066","","NE=509","BTS3900 LTE","890.0","559.0","0D0'0""W","0D0'0""S","image/iconN/node_LTE_FDD.gif","","1","",
"ne","/CommonSubnet=PLTSN_108/","/Physical Root/EASY_DEPLOYMENT/LSINS26067_Site_6067","LSINS26067_Site_6067","","NE=510","BTS3900 LTE","707.0","515.0","0D0'0""W","0D0'0""S","image/iconN/node_LTE_FDD.gif","","1","",
"ne","/CommonSubnet=PLTSN_108/","/Physical Root/EASY_DEPLOYMENT/LSINS26068_Site_6068","LSINS26068_Site_6068","","NE=511","BTS3900 LTE","1183.0","645.0","0D0'0""W","0D0'0""S","image/iconN/node_LTE_FDD.gif","","1","",
